X,Y,Z,formation,formation_id
-707433.5649426562,4546315.46098586,438.57544,Tournaisian Plutonites,34
-707451.6937201136,4546815.132225204,418.94696,Tournaisian Plutonites,34
-707469.8224975709,4547314.803464549,392.2864,Tournaisian Plutonites,34
-707487.9512750283,4547814.474703893,383.12302,Tournaisian Plutonites,34
-707506.0800524857,4548314.1459432375,369.64468,Tournaisian Plutonites,34
-707524.2088299431,4548813.817182582,324.6841,Tournaisian Plutonites,34
-701540.4724591342,4548195.8212023545,317.9968,Tournaisian Plutonites,34
-701236.4340202399,4548592.760275356,383.86447,Tournaisian Plutonites,34
-700932.3955813457,4548989.699348356,451.21942,Tournaisian Plutonites,34
-700521.8474015129,4549179.940431065,381.90454,Tournaisian Plutonites,34
-700022.1440973877,4549197.162737715,401.68692,Tournaisian Plutonites,34
-699522.4407932626,4549214.385044365,292.34018,Tournaisian Plutonites,34
-699022.7374891373,4549231.607351015,251.87701,Tournaisian Plutonites,34
-698523.0341850121,4549248.8296576645,206.77975,Tournaisian Plutonites,34
-698023.3308808869,4549266.051964315,202.82939,Tournaisian Plutonites,34
-697523.6275767616,4549283.274270965,209.57773,Tournaisian Plutonites,34
-697023.9242726364,4549300.496577615,208.49117,Tournaisian Plutonites,34
-696524.2209685113,4549317.718884265,304.95114,Tournaisian Plutonites,34
-696024.5176643861,4549334.941190915,343.06195,Tournaisian Plutonites,34
-695524.8143602608,4549352.163497565,356.57233,Tournaisian Plutonites,34
-695025.1110561356,4549369.385804215,336.26352,Tournaisian Plutonites,34
-694525.4077520104,4549386.608110865,314.37955,Tournaisian Plutonites,34
-694025.7044478852,4549403.830417515,389.66013,Tournaisian Plutonites,34
-693526.0011437599,4549421.052724165,372.3014,Tournaisian Plutonites,34
-693026.2978396348,4549438.275030815,334.29425,Tournaisian Plutonites,34
-692526.5945355096,4549455.497337465,386.32758,Tournaisian Plutonites,34
-692026.8912313844,4549472.719644115,426.24884,Tournaisian Plutonites,34
-691527.1879272591,4549489.941950765,439.74954,Tournaisian Plutonites,34
-691027.4846231339,4549507.164257415,449.3262,Tournaisian Plutonites,34
-690527.7813190087,4549524.386564065,482.31863,Tournaisian Plutonites,34
-690028.0780148836,4549541.608870715,479.0692,Tournaisian Plutonites,34
-689528.3747107583,4549558.831177365,486.90054,Tournaisian Plutonites,34
-689028.6714066331,4549576.053484015,493.15015,Tournaisian Plutonites,34
-688528.9681025079,4549593.275790665,483.10516,Tournaisian Plutonites,34
-688029.2647983826,4549610.498097315,474.4345,Tournaisian Plutonites,34
-687529.5614942574,4549627.720403966,437.27383,Tournaisian Plutonites,34
-687029.8581901323,4549644.942710615,413.64392,Tournaisian Plutonites,34
